"clst_id","x1","x2","x3","bld","total","age_1","age_2","age_3","age_4","age_5","age_6","age_7","age_8","age_9","age_10","age_11","age_12","total2","fage_1","fage_2","fage_3","fage_4","fage_5","fage_6","fage_7","fage_8","fage_9","fage_10","fage_11","fage_12","mage_1","mage_2","mage_3","mage_4","mage_5","mage_6","mage_7","mage_8","mage_9","mage_10","mage_11","mage_12","lon","lat"
99,0.434335017552637,0.447934647753911,0.631533875407297,237,15521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2833333333335,0.8833333333335
100,0.519113506039681,0.47172729859676,0.515006642780451,292,18849,1358,1407,2720,2821,1976,2748,2004,1339,937,664,442,433,18849,706,738,1408,1502,1089,1500,1026,721,505,381,234,213,652,669,1312,1319,887,1248,978,618,432,283,208,220,0.3166666666665,0.8833333333335
101,0.435080542437728,0.467380562795865,0.475264408749402,232,20530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.8833333333335
102,0.524372064613081,0.480753810640463,0.519136990981235,249,25090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3833333333335,0.8833333333335
103,0.48966404807562,0.451461777343294,0.563551620087046,263,24241,1741,1776,3524,3575,2585,3474,2598,1748,1122,899,597,602,24241,835,902,1847,1981,1311,1856,1326,920,594,469,306,303,906,874,1677,1594,1274,1618,1272,828,528,430,291,299,0.4166666666665,0.8833333333335
104,0.457994445514388,0.492526087897886,0.439132173844473,262,21922,1590,1600,3107,3246,2322,3196,2392,1587,1083,745,555,499,21922,851,862,1694,1693,1238,1637,1213,839,559,402,282,256,739,738,1413,1553,1084,1559,1179,748,524,343,273,243,0.45,0.8833333333335
105,0.564810497353743,0.48909291149799,0.449459998342268,262,24549,1777,1712,3506,3537,2652,3552,2654,1815,1215,915,583,631,24549,945,960,1892,1883,1421,1963,1402,925,607,461,279,337,832,752,1614,1654,1231,1589,1252,890,608,454,304,294,0.4833333333335,0.8833333333335
106,0.579848384706684,0.496064686479861,0.48694274378256,306,32989,2338,2401,4821,4780,3619,4769,3576,2371,1589,1146,808,771,32989,1283,1265,2467,2707,1810,2681,1884,1241,853,574,449,401,1055,1136,2354,2073,1809,2088,1692,1130,736,572,359,370,0.5166666666665,0.8833333333335
107,0.469103139785639,0.464252003103008,0.56356857549162,294,35786,2532,2567,5110,5247,3873,5233,3968,2582,1659,1313,861,841,35786,1339,1353,2783,2840,2085,2765,2002,1333,872,656,455,428,1193,1214,2327,2407,1788,2468,1966,1249,787,657,406,413,0.55,0.8833333333335
108,0.499078672139125,0.468732963123239,0.500058389016221,270,45219,3260,3174,6570,6487,4969,6568,4903,3182,2202,1640,1113,1151,45219,1673,1658,3339,3355,2645,3224,2586,1671,1142,860,574,627,1587,1516,3231,3132,2324,3344,2317,1511,1060,780,539,524,0.5833333333335,0.8833333333335
109,0.481272952838364,0.410841306005013,0.44574327676949,254,58800,4283,4197,8483,8505,6343,8675,6375,4181,2768,2020,1530,1440,58800,2365,2097,4399,4404,3389,4456,3374,2224,1457,1089,849,762,1918,2100,4084,4101,2954,4219,3001,1957,1311,931,681,678,0.6166666666665,0.8833333333335
110,0.476686790783829,0.470104950521196,0.45900242768215,260,50084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.8833333333335
111,0.514776498752754,0.410557242503947,0.500621180121092,220,31084,2240,2215,4469,4443,3384,4510,3393,2230,1587,1086,799,728,31084,1198,1215,2324,2324,1748,2395,1780,1153,811,591,407,385,1042,1000,2145,2119,1636,2115,1613,1077,776,495,392,343,0.6833333333335,0.8833333333335
112,0.482966090067725,0.46634906340695,0.614372149126656,267,35367,2534,2451,5216,5216,3791,5217,3820,2515,1673,1262,830,842,35367,1240,1286,2753,2781,1878,2804,1902,1384,886,688,425,491,1294,1165,2463,2435,1913,2413,1918,1131,787,574,405,351,0.7166666666665,0.8833333333335
113,0.464083890318816,0.479841076542515,0.409217021930169,251,15867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.8833333333335
114,0.469588815986978,0.452482760403737,0.392811887065008,211,11188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.8833333333335
115,0.50132086578948,0.491035417329373,0.343782371071562,221,9982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.8833333333335
116,0.48337005499178,0.438331542279854,0.549335265867721,248,20637,1475,1480,2954,2960,2285,2969,2249,1530,1007,710,498,520,20637,732,766,1571,1567,1146,1568,1240,811,543,378,269,283,743,714,1383,1393,1139,1401,1009,719,464,332,229,237,0.85,0.8833333333335
117,0.496613647581872,0.491563269821774,0.444888290336931,254,22622,1690,1643,3206,3300,2453,3356,2440,1634,1027,813,542,518,22622,851,877,1756,1619,1240,1739,1296,869,569,442,292,289,839,766,1450,1681,1213,1617,1144,765,458,371,250,229,0.8833333333335,0.8833333333335
118,0.474583873759288,0.422408710670781,0.473834384709092,236,20730,1499,1548,2995,3055,2149,2971,2305,1458,1027,781,501,441,20730,810,830,1465,1660,1029,1541,1190,805,568,417,253,218,689,718,1530,1395,1120,1430,1115,653,459,364,248,223,0.9166666666665,0.8833333333335
119,0.471406623053013,0.431542482081527,0.445245458567476,229,20133,1427,1379,2922,2919,2197,2977,2232,1438,940,707,509,486,20133,795,671,1511,1626,1146,1534,1211,730,487,342,266,257,632,708,1411,1293,1051,1443,1021,708,453,365,243,229,0.95,0.8833333333335
120,0.521160745666837,0.461888000326093,0.414270526362994,241,32036,2329,2333,4583,4727,3452,4702,3503,2211,1558,1149,743,746,32036,1264,1278,2314,2458,1901,2555,1756,1203,839,656,413,406,1065,1055,2269,2269,1551,2147,1747,1008,719,493,330,340,0.9833333333335,0.8833333333335
121,0.50252024268596,0.477418619755828,0.587147391143716,276,5780,416,402,843,823,638,825,643,400,286,206,149,149,5780,228,220,462,438,333,433,329,211,140,108,74,75,188,182,381,385,305,392,314,189,146,98,75,74,0.0166666666665,0.85
122,0.491185354919093,0.51445245432212,0.404708357646955,225,3325,247,219,469,473,349,511,334,267,171,110,81,94,3325,136,115,260,259,181,282,168,144,96,57,44,44,111,104,209,214,168,229,166,123,75,53,37,50,0.05,0.85
123,0.500375970286323,0.45013964985534,0.403719235760033,212,2196,156,158,302,309,247,300,259,168,110,79,57,51,2196,86,77,156,153,130,170,122,88,60,43,26,26,70,81,146,156,117,130,137,80,50,36,31,25,0.0833333333335,0.85
124,0.429322005048443,0.474785850436647,0.442339303019321,243,2240,169,164,349,318,233,310,246,164,105,87,47,48,2240,87,86,180,158,125,165,129,88,55,48,24,24,82,78,169,160,108,145,117,76,50,39,23,24,0.1166666666665,0.85
125,0.411667492619048,0.460465668784885,0.577123314484619,258,3404,273,245,537,451,352,514,344,233,157,137,84,77,3404,141,129,275,225,201,277,169,116,81,72,44,45,132,116,262,226,151,237,175,117,76,65,40,32,0.15,0.85
126,0.491172923276246,0.508910617494106,0.461459058343444,235,3746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.85
127,0.417565928269805,0.404224375489409,0.478828514530595,217,4736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.85
128,0.464262219497806,0.420690681138794,0.348595937916469,200,5931,407,440,824,864,667,873,704,415,266,200,125,146,5931,217,233,402,460,352,485,364,221,147,105,70,74,190,207,422,404,315,388,340,194,119,95,55,72,0.25,0.85
129,0.490421488409791,0.525002710046341,0.456246643105091,254,13269,951,933,1882,1910,1476,1927,1427,996,623,509,319,316,13269,502,456,951,1019,808,1012,804,537,352,261,169,155,449,477,931,891,668,915,623,459,271,248,150,161,0.2833333333335,0.85
130,0.488577527789669,0.430458598734361,0.488419856848078,237,17785,1295,1202,2614,2433,1967,2591,1926,1329,857,646,498,427,17785,714,639,1268,1169,1032,1397,1054,719,463,358,273,225,581,563,1346,1264,935,1194,872,610,394,288,225,202,0.3166666666665,0.85
131,0.522744663446958,0.443310401010921,0.544457801697671,299,31814,2314,2286,4550,4674,3428,4706,3410,2292,1474,1138,774,768,31814,1196,1217,2471,2367,1902,2513,1841,1239,791,609,404,389,1118,1069,2079,2307,1526,2193,1569,1053,683,529,370,379,0.35,0.85
132,0.471067309848847,0.449780790413863,0.396151320167891,246,31962,2293,2270,4585,4672,3545,4562,3560,2237,1620,1143,701,774,31962,1277,1197,2327,2580,1803,2413,1926,1246,863,634,395,398,1016,1073,2258,2092,1742,2149,1634,991,757,509,306,376,0.3833333333335,0.85
133,0.483675778022443,0.47636732951985,0.535289811328553,282,40110,2962,2875,5666,5774,4366,5788,4407,2905,1979,1447,1007,934,40110,1523,1488,2863,3153,2423,3007,2346,1519,1047,752,540,464,1439,1387,2803,2621,1943,2781,2061,1386,932,695,467,470,0.4166666666665,0.85
134,0.475335347245568,0.376570394744882,0.468234488539067,223,24580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.85
135,0.497387151053375,0.464831553323122,0.508367446490298,276,30697,2276,2132,4346,4360,3330,4448,3342,2309,1570,1093,744,747,30697,1160,1109,2255,2394,1658,2159,1918,1249,818,609,391,403,1116,1023,2091,1966,1672,2289,1424,1060,752,484,353,344,0.4833333333335,0.85
136,0.437140726921891,0.486795325004392,0.427061379261424,228,39727,3004,2909,5735,5761,4254,5738,4309,2850,1882,1374,930,981,39727,1530,1408,2764,2949,2206,2924,2346,1573,1049,731,481,489,1474,1501,2971,2812,2048,2814,1963,1277,833,643,449,492,0.5166666666665,0.85
137,0.503540715720939,0.45360236043533,0.527976130403649,286,49922,3714,3566,7280,7169,5401,7265,5361,3615,2382,1807,1185,1177,49922,1988,1930,3895,3888,2915,3930,3039,1965,1196,980,552,594,1726,1636,3385,3281,2486,3335,2322,1650,1186,827,633,583,0.55,0.85
138,0.491998772201657,0.457811163854076,0.521036254014469,252,51813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.85
139,0.51895998022356,0.4927485293276,0.374003974825057,262,48513,3623,3478,6854,7009,5461,7002,5156,3532,2302,1817,1137,1142,48513,1835,1792,3585,3733,2900,3439,2808,1790,1131,914,613,609,1788,1686,3269,3276,2561,3563,2348,1742,1171,903,524,533,0.6166666666665,0.85
140,0.412598514896765,0.496381253156037,0.485636464792297,223,53243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.85
141,0.473986422548911,0.376231832475855,0.527267906691291,276,42100,3010,3088,5994,5953,4697,6142,4543,3069,2069,1477,1025,1033,42100,1663,1734,3152,3247,2483,3216,2426,1662,1248,771,561,532,1347,1354,2842,2706,2214,2926,2117,1407,821,706,464,501,0.6833333333335,0.85
142,0.475611958609296,0.417617515952112,0.479326954073323,224,38465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7166666666665,0.85
143,0.483591233497329,0.432141186478442,0.517564100998322,265,34865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.85
144,0.451391231810102,0.453999491155377,0.526852914597192,251,16164,1168,1196,2326,2345,1758,2367,1783,1155,743,589,365,369,16164,625,678,1224,1237,885,1267,903,595,377,280,203,199,543,518,1102,1108,873,1100,880,560,366,309,162,170,0.7833333333335,0.85
145,0.5394532159953,0.417829703472934,0.593268350661415,275,20192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.85
146,0.475403204172549,0.509951724312143,0.51076906601646,285,35118,2493,2579,5081,5093,3856,5115,3719,2508,1732,1284,857,801,35118,1351,1284,2664,2574,1962,2704,2009,1377,887,701,463,435,1142,1295,2417,2519,1894,2411,1710,1131,845,583,394,366,0.85,0.85
147,0.523349017553214,0.469533022096292,0.502058156108958,251,32083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8833333333335,0.85
148,0.502677301088356,0.474233127937481,0.521048897192989,249,29560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666665,0.85
149,0.554497762342399,0.465132375760089,0.592923927331428,290,31050,2257,2222,4520,4486,3317,4572,3404,2192,1534,1125,719,702,31050,1160,1149,2257,2269,1702,2401,1900,1176,836,594,364,384,1097,1073,2263,2217,1615,2171,1504,1016,698,531,355,318,0.95,0.85
150,0.52988837415367,0.447333566619504,0.423304862733068,264,34847,2571,2455,5024,5005,3862,5037,3699,2475,1681,1323,838,877,34847,1224,1261,2478,2564,2112,2638,1998,1187,843,677,454,450,1347,1194,2546,2441,1750,2399,1701,1288,838,646,384,427,0.9833333333335,0.85
151,0.481558340067415,0.429301135793541,0.354686502682293,244,2892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666665,0.8166666666665
152,0.44838790736078,0.409040825221025,0.494375175728096,222,2812,213,196,422,398,254,439,290,204,128,103,82,83,2812,107,98,217,216,136,222,144,104,63,48,43,42,106,98,205,182,118,217,146,100,65,55,39,41,0.05,0.8166666666665
153,0.47763319747539,0.569491896080477,0.500144046658389,275,3494,243,259,491,488,398,514,383,264,164,124,83,83,3494,127,133,257,254,224,275,197,130,84,67,46,42,116,126,234,234,174,239,186,134,80,57,37,41,0.0833333333335,0.8166666666665
154,0.478303955100384,0.385856326219593,0.34789540156806,219,2782,221,189,419,399,297,391,314,182,140,107,57,66,2782,113,98,221,208,160,199,156,99,65,58,29,35,108,91,198,191,137,192,158,83,75,49,28,31,0.1166666666665,0.8166666666665
155,0.511818921142965,0.429637853234513,0.5254206297897,232,4951,357,371,705,704,552,699,539,338,259,199,116,112,4951,196,189,358,384,288,360,299,173,144,104,60,62,161,182,347,320,264,339,240,165,115,95,56,50,0.15,0.8166666666665
156,0.483028901952673,0.466705865126646,0.466161935083432,217,4574,316,353,630,683,524,689,489,304,198,178,104,106,4574,172,172,324,374,275,374,254,158,95,91,54,54,144,181,306,309,249,315,235,146,103,87,50,52,0.1833333333335,0.8166666666665
157,0.517050167906619,0.509669562021598,0.482000700511664,245,7977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.8166666666665
158,0.495565218846567,0.424647604713363,0.49208141979622,251,8396,609,536,1284,1266,883,1163,928,592,407,322,216,190,8396,314,277,663,684,463,635,460,297,204,170,112,99,295,259,621,582,420,528,468,295,203,152,104,91,0.25,0.8166666666665
159,0.494877169295164,0.484804673829862,0.440364272901498,239,12463,893,901,1765,1902,1311,1759,1323,935,582,451,318,323,12463,449,475,919,1060,728,866,675,532,313,232,163,168,444,426,846,842,583,893,648,403,269,219,155,155,0.2833333333335,0.8166666666665
160,0.462443013004911,0.4939197424565,0.597953969383878,258,30365,2253,2125,4383,4382,3298,4456,3186,2196,1516,1111,707,752,30365,1118,1068,2406,2369,1731,2323,1694,1080,803,591,376,377,1135,1057,1977,2013,1567,2133,1492,1116,713,520,331,375,0.3166666666665,0.8166666666665
161,0.446265823498977,0.479094786482628,0.415522785179346,222,31640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.8166666666665
162,0.464156024753939,0.479698030853945,0.464608190890652,234,36372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3833333333335,0.8166666666665
163,0.460747456530023,0.484493801405758,0.505469674866497,277,40266,2917,2838,5879,5753,4266,5811,4408,2984,1943,1461,988,1018,40266,1475,1480,3303,3040,2198,3104,2301,1564,1004,750,524,504,1442,1358,2576,2713,2068,2707,2107,1420,939,711,464,514,0.4166666666665,0.8166666666665
164,0.486849438257602,0.425990471764824,0.482655985023407,234,32323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.8166666666665
165,0.492086832925762,0.498475331882178,0.401954331631083,224,30389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4833333333335,0.8166666666665
166,0.498009335128976,0.438668875054777,0.517864565368437,272,53895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5166666666665,0.8166666666665
167,0.500508001486373,0.450301759633101,0.581098990727434,324,74839,5312,5452,10953,10843,8039,10819,8009,5460,3689,2668,1773,1822,74839,2919,2660,5990,6019,4395,5921,4582,2734,1864,1425,965,1001,2393,2792,4963,4824,3644,4898,3427,2726,1825,1243,808,821,0.55,0.8166666666665
168,0.510848661822216,0.469345320388698,0.511755102724058,276,71413,5203,5130,10185,10154,7814,10368,7750,5242,3465,2636,1756,1710,71413,2667,2821,5736,5093,3891,5453,4067,2748,1871,1383,915,874,2536,2309,4449,5061,3923,4915,3683,2494,1594,1253,841,836,0.5833333333335,0.8166666666665
169,0.456878231689123,0.482052467056564,0.380271038445846,240,47355,3361,3406,6903,6867,5102,6794,5218,3354,2295,1736,1137,1182,47355,1804,1746,3480,3830,2787,3635,2764,1790,1245,891,579,659,1557,1660,3423,3037,2315,3159,2454,1564,1050,845,558,523,0.6166666666665,0.8166666666665
170,0.52475214703019,0.487452734592467,0.4319086330758,241,45568,3311,3303,6406,6570,4970,6608,4996,3292,2243,1656,1110,1103,45568,1753,1794,3390,3324,2566,3469,2568,1639,1239,867,569,615,1558,1509,3016,3246,2404,3139,2428,1653,1004,789,541,488,0.65,0.8166666666665
171,0.504723265702458,0.488479846329841,0.464915797892288,270,35879,2539,2635,5264,5338,3820,5043,3899,2628,1704,1255,839,915,35879,1308,1284,2666,2831,2149,2722,2057,1320,904,669,452,475,1231,1351,2598,2507,1671,2321,1842,1308,800,586,387,440,0.6833333333335,0.8166666666665
172,0.462822930096681,0.467401475256958,0.482690336499172,275,35392,2423,2614,5109,5104,3748,5164,3955,2563,1683,1295,855,879,35392,1266,1357,2690,2577,1983,2754,2123,1343,908,673,445,461,1157,1257,2419,2527,1765,2410,1832,1220,775,622,410,418,0.7166666666665,0.8166666666665
173,0.52285932639496,0.457162317607487,0.449155556847712,269,34252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.8166666666665
174,0.472704309945222,0.50471603847436,0.495613312534387,255,22079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.8166666666665
175,0.516986980271,0.465442195818763,0.409813620717918,233,19500,1401,1418,2832,2829,2170,2834,2148,1379,925,641,463,460,19500,729,748,1472,1511,1155,1467,1169,739,489,329,243,249,672,670,1360,1318,1015,1367,979,640,436,312,220,211,0.8166666666665,0.8166666666665
176,0.493132998698796,0.475120040565618,0.614487618220965,289,43312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.8166666666665
177,0.50152387878658,0.486125269255028,0.466477722435577,262,42350,3024,3078,6264,6107,4436,6071,4569,3059,2055,1619,1019,1049,42350,1645,1652,3365,3206,2313,3203,2323,1567,1092,843,547,535,1379,1426,2899,2901,2123,2868,2246,1492,963,776,472,514,0.8833333333335,0.8166666666665
178,0.449054103586924,0.455174760898857,0.546695579354791,241,34976,2495,2496,5042,5164,3777,5092,3738,2516,1692,1256,843,865,34976,1358,1292,2566,2656,1835,2701,1996,1368,876,626,474,460,1137,1204,2476,2508,1942,2391,1742,1148,816,630,369,405,0.9166666666665,0.8166666666665
179,0.409035735950827,0.483754561410281,0.482159421965654,259,32619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.8166666666665
180,0.481519680809229,0.437565796967247,0.452565777377974,237,44393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.8166666666665
181,0.444271407769042,0.469414751487061,0.464292454643514,229,3127,229,224,443,445,329,466,339,232,163,126,76,55,3127,116,113,235,231,171,248,183,123,83,68,43,27,113,111,208,214,158,218,156,109,80,58,33,28,0.0166666666665,0.7833333333335
182,0.466834264968896,0.394328814907513,0.660919628738853,228,5603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.7833333333335
183,0.485216966529532,0.500793673279249,0.572226805324455,267,6027,433,433,825,872,642,871,656,439,316,224,162,154,6027,226,235,424,422,340,466,365,238,178,119,90,80,207,198,401,450,302,405,291,201,138,105,72,74,0.0833333333335,0.7833333333335
184,0.479596520422348,0.443170231751054,0.530278978872226,267,4393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1166666666665,0.7833333333335
185,0.538363362000269,0.456998267692179,0.477856576263839,264,5047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.7833333333335
186,0.512454415378449,0.498774861549297,0.530579747895209,259,6716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833333333335,0.7833333333335
187,0.512287096704947,0.400562743736395,0.599849593966219,254,8030,600,563,1153,1176,866,1155,883,581,400,285,175,193,8030,337,304,566,632,434,606,479,303,201,156,92,105,263,259,587,544,432,549,404,278,199,129,83,88,0.2166666666665,0.7833333333335
188,0.468789835567001,0.498423485880265,0.550589089824572,245,11844,834,844,1708,1684,1243,1723,1355,881,595,393,294,290,11844,409,418,911,880,634,960,696,461,323,215,161,154,425,426,797,804,609,763,659,420,272,178,133,136,0.25,0.7833333333335
189,0.452655881675505,0.465996123274726,0.555979553283714,244,15890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2833333333335,0.7833333333335
190,0.533254196786402,0.456586325417662,0.550102480093863,276,24354,1785,1667,3432,3579,2620,3552,2619,1780,1193,916,619,592,24354,890,921,1820,1807,1287,1983,1386,931,623,489,297,309,895,746,1612,1772,1333,1569,1233,849,570,427,322,283,0.3166666666665,0.7833333333335
191,0.474720936963497,0.457251900286648,0.464754185076838,255,28796,2086,2138,4271,4165,3147,4210,3025,1976,1338,1068,681,691,28796,1096,1188,2237,2178,1566,2299,1524,1044,692,542,376,377,990,950,2034,1987,1581,1911,1501,932,646,526,305,314,0.35,0.7833333333335
192,0.460413354644892,0.47302303968963,0.629962486020174,289,38455,2711,2773,5557,5601,4112,5577,4213,2847,1888,1364,942,870,38455,1400,1348,2714,3027,2167,2854,2252,1482,980,699,487,484,1311,1425,2843,2574,1945,2723,1961,1365,908,665,455,386,0.3833333333335,0.7833333333335
193,0.514696749242786,0.464781570267509,0.53294271406874,276,33946,2478,2584,4876,4773,3560,4902,3697,2574,1658,1241,813,790,33946,1403,1299,2491,2683,1808,2653,1926,1352,854,646,422,436,1075,1285,2385,2090,1752,2249,1771,1222,804,595,391,354,0.4166666666665,0.7833333333335
